hs4,0201,0304,0305,1601,1604,1704,1806,1905,2106,2203,2309,2505,2517,2715,3401,3402,3824,3917,3919,3920,3923,3925,3926,4016,4409,4415,4418,4421,4817,4819,4821,4823,4901,4902,4911,5608,5911,6306,6802,6810,6904,7008,7019,7113,7204,7304,7308,7309,7321,7325,7326,7419,7610,7616,8207,8302,8310,8409,8412,8413,8414,8415,8418,8419,8421,8422,8424,8426,8428,8431,8432,8434,8436,8437,8438,8442,8462,8465,8466,8471,8473,8474,8477,8479,8480,8481,8483,8486,8517,8518,8529,8534,8536,8537,8538,8542,8543,8544,8609,8707,8708,8716,8902,8903,8906,9018,9021,9026,9027,9030,9031,9032,9033,9401,9402,9403,9404,9405,9406,9506
0201,1.0,0.959035743032801,0.347258540516767,0.973034429001177,0.9633148165197,0.958722797935014,0.110559295044063,0.75899565284989,0.613814696272437,0.640933998175053,0.697070437733392,0.106319308562172,0.0552524983658678,0.0326423127207584,0.114224941633162,0.09962530348473,0.05056596944854,0.115171214084362,0.0644391831745159,0.0543048358534503,0.0864843297284521,0.0328328526452036,0.0959566560620433,0.0477816076373943,0.0183397902520285,0.082194531032701,0.0442300163186458,0.0775775434696301,0.0462867511217101,0.0380308773874406,0.0399118621889891,0.0952602228063,0.0343155917475498,0.0494046422961195,0.0358223998588507,0.0622005193693455,0.0788144064902345,0.11705149063359,0.0549198121402591,0.0452760251014329,0.139281946219484,0.106256791264707,0.0601684310926235,0.0704793682534087,0.211026088351616,0.196427906011828,0.146497341143274,0.0859508385865417,0.141083763726057,0.0428450882017946,0.201471795720243,0.0330315253867383,0.0569159113358002,0.163040444818846,0.205417036974188,0.130847071161789,0.127061068816577,0.211794949509884,0.17788469779134,0.211378263794683,0.126579441939364,0.106269606791153,0.117179036038247,0.102934568933967,0.163928650457767,0.150454114217149,0.228295654553654,0.145093275530109,0.149951073988787,0.199259768880906,0.189273873417971,0.132990436878286,0.158897027044667,0.188779250864754,0.175609759702484,0.0313631968406329,0.176933803754942,0.199826607589082,0.195341703874741,0.0613046011792063,0.0662379633743966,0.20634288489373,0.174160338809927,0.186924167774727,0.201315680822122,0.165768395481185,0.203796984428677,0.174573705102323,0.0901083455999995,0.119649482372448,0.0433375484365541,0.0457947786814351,0.149120208989815,0.0500455780623547,0.0810429754512138,0.0697393647538278,0.0459979613776896,0.0647011549176447,0.108406475254732,0.19648503938466,0.113671973108458,0.165611393454477,0.0497868020512864,0.0306119418712219,0.157660444790917,0.0920314160645377,0.079600998785209,0.116221065642399,0.133053417640252,0.0420807313542342,0.0992465801336369,0.0616625520491695,0.196092667695086,0.0669262801924016,0.0829843336003917,0.0906423232766685,0.146132233753447,0.122258101058825,0.0356689588597096,0.117825198632804
0304,0.959035743032801,1.0,0.428697581327004,0.966926808284223,0.955328745392296,0.940315216210151,0.218868597481396,0.832275451070949,0.605212812762865,0.666199208104595,0.684773815900315,0.0720478290494479,0.0450257509570366,0.0174504377838686,0.135680103504421,0.089989706589042,0.0393104566124144,0.0567872951337472,0.0898329771993513,0.0467330526026002,0.0775815260622121,0.0451183419086107,0.0670087413252111,0.0398908202930486,0.0159811346600442,0.148359773477201,0.0441294855815495,0.0488103017173758,0.0528904615308389,0.0313760160111623,0.0507439536796146,0.0934421638575429,0.0386280419046148,0.0664965348876369,0.0448650211724654,0.12714160196048,0.0959540435670018,0.130911275027462,0.0533012882549955,0.0399926043346019,0.0993568589076857,0.0850269834929165,0.120335138378495,0.0715658962668328,0.0501178816781941,0.0360991473912267,0.042501811428454,0.0290983179715746,0.07192952564404,0.0150103251015467,0.0592285664055755,0.0178852563058696,0.0460053020933972,0.0873242702831067,0.0498779071265849,0.0527743840996699,0.130724189847433,0.0752452219097885,0.0763591408007316,0.106394384416431,0.0715292519175641,0.0602084592080401,0.0705197176657862,0.0681155287863806,0.0808829320773223,0.0778846062000163,0.114842566232903,0.0477277771451497,0.0689946383028469,0.0584029897601066,0.0856007090293033,0.0543128866913183,0.0776067823278973,0.0505911229714842,0.0716464069944819,0.0321033909871233,0.0562961068593843,0.0588323797908667,0.0321826560839559,0.0647522073507728,0.0514157650047859,0.0781657286251759,0.0685033397265286,0.0664872555442877,0.0424971902586491,0.0947708221889956,0.0556115044059441,0.0595718954616275,0.0842429682422201,0.146105247866826,0.118994554521002,0.0660354510137477,0.0948488904588261,0.0530537036937072,0.0674331573473752,0.0492313367729918,0.0518337591218092,0.0596459867203915,0.04479833010526,0.0592382740682064,0.0780498756713882,0.0606966658336464,0.0221182676293739,0.0284579677137781,0.0543519223499131,0.084681021826174,0.046760122214616,0.0769733138853698,0.0632180658631192,0.0495609869462903,0.0944755988737311,0.12535592653107,0.0841463710732227,0.102316847820574,0.0939804329935285,0.108685426624053,0.13933545012189,0.151790124475367,0.0314072063016883,0.150409276531498
0305,0.347258540516767,0.428697581327004,1.0,0.385731760249112,0.504255278805301,0.348242993747825,0.229579456424792,0.676914154266934,0.269505321050737,0.487252198544682,0.382298239298354,0.0433319780695119,0.0246355902770538,0.0166933786208593,0.0398390861069274,0.0607439998676378,0.0232335709553553,0.049886814582143,0.408435954966219,0.0253426260019766,0.352943160634944,0.156256772781599,0.229005240049382,0.0494286684173798,0.019178705060385,0.899910942183255,0.0528686224702421,0.0885026848356537,0.0753601605067488,0.0302690279529203,0.0548055928099036,0.238282736920507,0.0648936590668921,0.0937563956971825,0.114483033197888,0.782378955236698,0.0591339328017615,0.281859302121616,0.177518242287458,0.142095142829315,0.212864136620808,0.046825611390484,0.755348801020654,0.0976581575165219,0.0680453620088471,0.0573393283229137,0.0728885546533817,0.0338062393712429,0.137164063824631,0.0172303309498456,0.119184404489601,0.0486302994300018,0.0699336177352291,0.242626571894,0.0616740272870414,0.0636638537867872,0.100817858884149,0.242918151646089,0.108489514010217,0.101350108289126,0.0829362080560282,0.0637380207523001,0.0817160580986289,0.0945361580127592,0.0808238459383003,0.104107066463558,0.118651087401457,0.0844297256592767,0.0911803107670241,0.0801389101745609,0.107029378594094,0.0487012060072481,0.125743313755901,0.0494122431364167,0.111083901157272,0.0244662134938115,0.0582769927485713,0.0915330851921689,0.0429806448716004,0.0318700345358323,0.0463717475678598,0.0820167903305519,0.15852616982275,0.0934019208485221,0.0923660074488719,0.240001738747238,0.155774039972763,0.0596066160460639,0.0531071362451121,0.367512113296495,0.802781699793731,0.12661728610123,0.0860112218149804,0.0557527160804672,0.130736410718039,0.0472907048510897,0.0437163965218124,0.0399320144552711,0.176436136795729,0.164534971378574,0.281898815354895,0.073840505094072,0.0299457465936503,0.0237844256816836,0.11824631631876,0.165265912948524,0.0636025329711507,0.0891140067818783,0.0546122209275846,0.0417230123484552,0.0691854404247207,0.633260389498364,0.266866495399208,0.53588532661168,0.0758738573033435,0.30420031207771,0.102360295890972,0.203944718084153,0.0273609792306772,0.157213276277138
1601,0.973034429001177,0.966926808284223,0.385731760249112,1.0,0.980264160133214,0.965305688550523,0.130466201444464,0.781111877336062,0.71298636830306,0.666608011707996,0.733280360904019,0.0796603624210914,0.0410461259680305,0.0305074376815309,0.108152999111935,0.188496601331782,0.0499596429182964,0.140934625381919,0.0838430683193006,0.0484270014391371,0.0916683164894134,0.0396375090095687,0.0848249162940389,0.0431441821510581,0.025215658244581,0.101251811179967,0.0532672735504768,0.0481751600116016,0.0430605049500186,0.0419766060208757,0.0444735778381016,0.134297538879163,0.0423191537599325,0.0675395820808486,0.0500973018712375,0.0871787472591042,0.0828949880928074,0.112369909016751,0.058980367659657,0.074800622696104,0.155067269378771,0.143054103038121,0.125508219164702,0.071416437468746,0.115085803502617,0.0984108330043202,0.094309460181639,0.0625396704602484,0.104256700565299,0.0383821686740668,0.117593996761965,0.0266727441605265,0.0922196697583399,0.130203498550111,0.121438293650429,0.099389771746826,0.0844816900748069,0.11802258280199,0.149361004322015,0.153753642939917,0.127590528133802,0.0903903539417276,0.117751597870118,0.134290716701805,0.146586943015707,0.156831380152924,0.160056000921619,0.0959544362115766,0.151409997326174,0.134083891275992,0.114979881091733,0.180452193139211,0.14989967639854,0.123101580282461,0.158090919009352,0.0615658411786455,0.141911745651597,0.124118929132174,0.0965746903905175,0.0801393849128719,0.100575250463398,0.135074004831851,0.158498580641584,0.145490188077738,0.112847690597257,0.148507404482217,0.11372380068891,0.14495209159036,0.133177000084395,0.118646452457868,0.100825696562188,0.133397018268318,0.152822140197059,0.10091858061843,0.124472941043869,0.130964567691087,0.136502207776953,0.0910272287532101,0.0676527350699152,0.114846447072995,0.119870425592746,0.108209259897031,0.0402083900310559,0.0422090872268712,0.116751210572098,0.121351619903611,0.0921963642572448,0.108456280459096,0.115400750066169,0.0737440462819653,0.15373184818536,0.129825188293198,0.129440753473806,0.0867278216729151,0.118712123109533,0.103468968011584,0.146107828308522,0.13495802298307,0.0523693885736034,0.120449163641858
1604,0.9633148165197,0.955328745392296,0.504255278805301,0.980264160133214,1.0,0.948509371898342,0.0969067734877521,0.814989304480426,0.649752541231275,0.689145737630711,0.715229680885945,0.0858879877718034,0.0461435728761111,0.0308439987035765,0.0914428682864762,0.111003332418313,0.0449706142744774,0.098557318761992,0.13304922741383,0.041496536963489,0.138290179374152,0.0568591199022837,0.116087044055152,0.0454840536172689,0.022725376845531,0.221216874033908,0.047854985504422,0.0604659905467281,0.0421947616880213,0.0434101324689223,0.043917559555627,0.138559820079538,0.0446898739282438,0.0595024424415862,0.0567197028703927,0.195176290981772,0.0646619788129802,0.126272816269059,0.0691448440886216,0.0752196723116996,0.132056723775846,0.0713584654466672,0.203869226459088,0.0706948656848463,0.151040808599423,0.139176643021491,0.117445264148125,0.0743898595410073,0.125842242217165,0.040260352102457,0.155594366446683,0.0354147864601718,0.0766765202003973,0.154817489569322,0.152469256880367,0.111429498623661,0.0714814607359055,0.179648837961814,0.155682667953659,0.152898673104938,0.121369210758024,0.0916578176507327,0.108263539818189,0.105603099589423,0.138710055028291,0.154561125183632,0.173123597053644,0.1191656598504,0.14890586392971,0.157271940041942,0.138286469543944,0.129610559427823,0.152728424849786,0.142977124843804,0.159958113057855,0.0558383717051156,0.152215202890103,0.156274034864342,0.13533859420566,0.0643037402876788,0.0819718301161772,0.132098801984942,0.172407411789237,0.160794466554387,0.152695718367296,0.175087359314005,0.164430107129203,0.15722890197444,0.108191690598981,0.137839884510469,0.200529370442016,0.0966335974149393,0.143192980659347,0.0828900315734338,0.111163933836061,0.0956888404496657,0.0807928073687993,0.0701981081058342,0.101947801532925,0.160984698609714,0.148078023384575,0.130487076575337,0.0410759352399252,0.0362429144550555,0.138285848088511,0.11307101321442,0.075036257210012,0.109600285338041,0.111720080600855,0.0542586672533604,0.115176094074879,0.190835655499177,0.189962420037986,0.160696583215526,0.108936133551949,0.131567831688922,0.150142847818273,0.123729727611401,0.0405461935893781,0.100002854578507
1704,0.958722797935014,0.940315216210151,0.348242993747825,0.965305688550523,0.948509371898342,1.0,0.189193740567923,0.745199426603259,0.673658711859108,0.688369631440351,0.737530271723541,0.0965738344057709,0.0415569851149415,0.0390553037487805,0.183154500124477,0.172547831011311,0.0473841400393893,0.122576194193969,0.103660209830433,0.069786183359246,0.0964850952163363,0.0530907709209613,0.0988873840570001,0.0654346350575711,0.0323816156717282,0.111114336752659,0.0644857709932799,0.0668670398107842,0.0824720591363506,0.0557915559328165,0.0666255552073762,0.127712873687843,0.0551749349036568,0.0838666774349522,0.0563847657497772,0.0845110890381738,0.147395215952959,0.189351905474451,0.133055000509017,0.0713399675685918,0.142925079123726,0.156033369788995,0.09517696759647,0.108437570726008,0.139471982788668,0.125739293889235,0.110060632982617,0.0696248460725255,0.130765623776997,0.0435934438884398,0.148728594986051,0.0320264747856754,0.0844284576949773,0.151533173349357,0.159364304319314,0.122045229261611,0.203611254284694,0.152980767746154,0.173150695965392,0.194495522089431,0.160190720491377,0.121263116069497,0.128833181560168,0.134200829687955,0.172842309810861,0.164037388758508,0.218279786497904,0.111993287153414,0.157146722694644,0.155229625073151,0.175807236851431,0.148495822397251,0.178907293776878,0.14109857923085,0.17169483285005,0.0581536568784193,0.162619419433936,0.154398353062933,0.123683344152347,0.107747525938054,0.125669453914586,0.148531534672164,0.170695802659386,0.17290419646533,0.136442647849808,0.176060885777612,0.142642091421127,0.165829192474898,0.155350961962902,0.1790704599406,0.0792196737200111,0.11854689292283,0.186515942127718,0.137060180347854,0.157237889517083,0.13458436032415,0.121414950974172,0.11272138978042,0.0771607961028271,0.139783872922611,0.129537012007808,0.135735023775147,0.0424425073299448,0.0397502816119099,0.121746217043852,0.137728909373361,0.0980127828384491,0.143839038828479,0.127625932626741,0.0990681446137331,0.203076315014282,0.122470392787196,0.152841605480239,0.0957005084862537,0.131147681163724,0.135944443914452,0.194781033750182,0.20423990386375,0.0593949908712902,0.192599088367033
1806,0.110559295044063,0.218868597481396,0.229579456424792,0.130466201444464,0.0969067734877521,0.189193740567923,1.0,0.399020668385182,0.235632231551702,0.279570928838595,0.21596622772539,0.0936001167293321,0.0694996434535476,0.0302275353497628,0.177466912263545,0.279505751257327,0.0754321821587657,0.161657600878423,0.134944058416627,0.0694694368360732,0.129913748009649,0.0699878050596007,0.112344350203955,0.063624084983001,0.038262936477317,0.225037643641519,0.0801241445825334,0.0828141628140851,0.0889737807681298,0.0485408535992711,0.0721037662233565,0.210488780730701,0.0638258482724912,0.114119695077642,0.0798457539964596,0.197156983400666,0.126565869762252,0.257100606913978,0.399159901665285,0.0963784295485011,0.278770504156662,0.262861222918124,0.204554964719969,0.228463725913458,0.0764488445518053,0.055665631147481,0.071258639116787,0.055696691102256,0.116829601981092,0.0527691493456205,0.0991704964290089,0.058321325188968,0.103022889977219,0.187985439628643,0.130575941153666,0.101614562034486,0.179375266142972,0.106606253729214,0.131893985285595,0.154426959528604,0.149272082487552,0.118207070221015,0.117340119773516,0.134969544660542,0.147393329764425,0.147856418849348,0.192915359476731,0.0782817570285585,0.133336189430504,0.0987030379164933,0.126811904182088,0.243253252133318,0.152479398566127,0.0819484344210277,0.132150720345932,0.0762670235808799,0.120073975433429,0.0923719117915978,0.047840770901467,0.101883307292364,0.143245375300603,0.139655975889096,0.157453942464533,0.149938977840797,0.0682937132595714,0.171262280607743,0.0929248909457986,0.125527973554265,0.157859218665675,0.211272972470333,0.194337252523605,0.197972122998652,0.169847109978815,0.170889908987665,0.208059601431699,0.139634260816513,0.141681254134151,0.140119564000127,0.0804647262432905,0.0864376240135197,0.162097555339421,0.10179015987079,0.0438936642602815,0.0762846001662226,0.12103564359797,0.15894446034651,0.114997475619248,0.14144848087722,0.110271764234333,0.093194058343957,0.209636606281657,0.215254493530101,0.120465048754471,0.172766866319983,0.131784182219763,0.182568176767338,0.152401006246551,0.234521914162172,0.0695913478844375,0.205125035141273
1905,0.75899565284989,0.832275451070949,0.676914154266934,0.781111877336062,0.814989304480426,0.745199426603259,0.399020668385182,1.0,0.577130527000492,0.708273521895381,0.729705576412319,0.332052969863091,0.302709400260731,0.0804906005220935,0.15911229035902,0.183232866786195,0.239899964400097,0.149971463160856,0.275037233787306,0.0756343083109606,0.273540812469015,0.193025973805604,0.19892554105483,0.0732766127351332,0.0586833374215842,0.467746806785982,0.0942394668205871,0.112663341110983,0.101351212094888,0.0766962527155697,0.0814837560685084,0.230152363644515,0.0824809045684916,0.133868524892632,0.104897632808009,0.407711869650728,0.122379327721747,0.249086253551559,0.166178190677385,0.140932486358471,0.243701262914653,0.13532423463345,0.421260273839328,0.136925056045571,0.175144854363642,0.153972041241771,0.150324405944858,0.0957383450294119,0.188373155017114,0.0541231408608628,0.200663076970126,0.0533064700934056,0.134414599553463,0.238205349889876,0.175206224923781,0.162520526222728,0.167287664809629,0.24502040046757,0.219321290007777,0.219417133683626,0.202612567426803,0.141068092517087,0.172881175063273,0.173958612151916,0.200638359134488,0.220616600890416,0.24964389493322,0.155045565625976,0.215778797230213,0.19768615260064,0.206428049479937,0.171062981091929,0.238655485235005,0.169333710823195,0.225917797350348,0.0870063310948253,0.207435544660332,0.191921334148526,0.142875316403222,0.105401583420433,0.148339027064963,0.193689064825813,0.255588355441607,0.231910099966483,0.177866264199619,0.297833831451295,0.209541738843721,0.25027433191116,0.174056679609583,0.275954064094601,0.419495663502544,0.169165075874356,0.223343621363077,0.181868205122466,0.234775711010564,0.158687341400777,0.145036125360286,0.107903676523334,0.167951483052579,0.212615086894622,0.266891142462926,0.191417743630001,0.0683766680101125,0.063478595252272,0.194257550155428,0.207871765643715,0.123462178223101,0.167209178945276,0.154627854193649,0.0913388396785348,0.213579999745989,0.389093536883909,0.26874581161661,0.329620795340175,0.171946213887631,0.256794737757999,0.200067610260852,0.240539341885924,0.0918403517396976,0.206049096748456
2106,0.613814696272437,0.605212812762865,0.269505321050737,0.71298636830306,0.649752541231275,0.673658711859108,0.235632231551702,0.577130527000492,1.0,0.518409877925805,0.639949770958326,0.172580629757064,0.10078673953031,0.106233034372258,0.303433358125029,0.694707152217645,0.126185404696553,0.465330312408613,0.185233902470651,0.128019906392784,0.211387837056176,0.11234423728122,0.190300775741658,0.108285920364498,0.0723085476242148,0.120168915204061,0.175297383678882,0.0793475641293938,0.141570179156936,0.125714871843022,0.110214376631409,0.35318828512633,0.128409940203036,0.199756392523747,0.138769468986238,0.121271820010916,0.210444073539503,0.27143611495362,0.153379213225679,0.274939764148986,0.419834743618107,0.433377738301156,0.344898107511807,0.120562675475195,0.224927984406336,0.163593219907603,0.214952683432304,0.15908505819812,0.246069983435127,0.126824956616176,0.236089435751604,0.0623761269714898,0.350232153267801,0.275117601491157,0.260741535188225,0.25340946674992,0.201647868219164,0.181624229991536,0.416959576912769,0.384125403069369,0.370924045707137,0.270795326511184,0.340613463723083,0.48526395152994,0.445461726592627,0.49801659721313,0.357377998260605,0.223398030191335,0.494284331815033,0.33152928376148,0.233417737568315,0.584961453045846,0.438546119035127,0.301350478354034,0.479871369736845,0.219825878035296,0.404816314874351,0.275132525403981,0.167282711555445,0.231471149578807,0.37321579950328,0.363311519357303,0.485402999711105,0.404071633932775,0.238805072309185,0.328849720288907,0.20820854863688,0.427771443265674,0.462976869559776,0.282582799079942,0.212374583298398,0.511098947760214,0.478285848012305,0.382358107811069,0.426428020760501,0.543339228779575,0.649874261453632,0.276849584469194,0.129693416448353,0.218041926943141,0.31187004584489,0.225359426537336,0.0731538353498359,0.122244696087209,0.261856906683405,0.377041530657325,0.300535544343858,0.298887954805104,0.335151229822321,0.266704811172765,0.569274432153084,0.347520402510552,0.266428949181499,0.141598820583472,0.370558556072311,0.229641233099192,0.187299297844085,0.331220052284614,0.20177967410308,0.308109355778207
